id,easting,northing,lat,lon,ws10,ws25,ws45
429,217500,87500,50.65331173,-4.589143244,6.6,7.3,7.8
430,218500,87500,50.65362506,-4.575010193,6.7,7.3,7.8
431,219500,87500,50.65393668,-4.560876892,6.5,7.2,7.7
432,220500,87500,50.65424659,-4.54674334,6.1,6.9,7.4
433,221500,87500,50.65455479,-4.532609541,5.8,6.6,7.1
434,222500,87500,50.65486127,-4.518475496,5.6,6.4,6.9
435,223500,87500,50.65516604,-4.504341205,5.2,6,6.6
436,224500,87500,50.65546909,-4.49020667,5.3,6.1,6.6
437,225500,87500,50.65577044,-4.476071892,5.3,6.1,6.6
438,226500,87500,50.65607007,-4.461936874,5.1,5.9,6.4
439,227500,87500,50.65636799,-4.447801616,4.5,5.3,5.9
440,228500,87500,50.65666419,-4.433666119,4.2,5.1,5.8
441,229500,87500,50.65695868,-4.419530385,4.6,5.4,6
442,230500,87500,50.65725146,-4.405394416,4.8,5.6,6.2
443,231500,87500,50.65754253,-4.391258212,4.9,5.7,6.3
444,232500,87500,50.65783188,-4.377121776,5,5.8,6.3
445,233500,87500,50.65811951,-4.362985108,4.6,5.4,5.9
446,204500,86500,50.64009931,-4.772320421,4.2,5.1,5.8
447,205500,86500,50.64043479,-4.758193441,4.8,5.7,6.4
448,206500,86500,50.64076856,-4.744066193,5.8,6.7,7.4
449,207500,86500,50.64110062,-4.729938678,7.5,8.2,8.6
450,208500,86500,50.64143097,-4.715810898,8.3,8.8,9
451,209500,86500,50.64175961,-4.701682853,7.6,8.2,8.6
452,210500,86500,50.64208654,-4.687554545,6.3,7.1,7.7
453,211500,86500,50.64241175,-4.673425976,6,6.8,7.5
454,212500,86500,50.64273525,-4.659297147,6.7,7.5,8
455,213500,86500,50.64305705,-4.645168059,7.2,7.9,8.3
456,214500,86500,50.64337713,-4.631038714,6.7,7.5,8
457,215500,86500,50.6436955,-4.616909112,5.9,6.8,7.5
458,216500,86500,50.64401215,-4.602779256,5.6,6.4,7.1
459,217500,86500,50.6443271,-4.588649147,5.8,6.7,7.3
460,218500,86500,50.64464033,-4.574518785,6.1,6.9,7.4
461,219500,86500,50.64495185,-4.560388174,6.5,7.2,7.7
462,220500,86500,50.64526166,-4.546257313,6.7,7.3,7.7
463,221500,86500,50.64556976,-4.532126204,6,6.7,7.3
464,222500,86500,50.64587615,-4.517994848,5.3,6.1,6.8
465,223500,86500,50.64618082,-4.503863248,5.4,6.2,6.8
466,224500,86500,50.64648378,-4.489731404,5.7,6.4,6.9
467,225500,86500,50.64678503,-4.475599318,5.6,6.3,6.8
468,226500,86500,50.64708456,-4.46146699,5,5.8,6.4
469,227500,86500,50.64738239,-4.447334423,4.6,5.4,6.1
470,228500,86500,50.6476785,-4.433201618,4.8,5.6,6.2
471,229500,86500,50.64797289,-4.419068576,5.3,6.1,6.6
472,230500,86500,50.64826558,-4.404935298,5.6,6.3,6.8
473,231500,86500,50.64855655,-4.390801786,5.5,6.2,6.7
474,232500,86500,50.64884581,-4.376668042,5,5.8,6.3
475,233500,86500,50.64913336,-4.362534066,4.4,5.2,5.9
476,234500,86500,50.64941919,-4.34839986,4.2,5,5.6
477,204500,85500,50.631116,-4.771791641,4.6,5.4,6.1
478,205500,85500,50.63145138,-4.757667348,5.3,6.2,6.9
479,206500,85500,50.63178504,-4.743542786,6.7,7.5,8
480,207500,85500,50.632117,-4.729417958,7.7,8.3,8.7
481,208500,85500,50.63244724,-4.715292864,7.4,8,8.5
482,209500,85500,50.63277578,-4.701167506,6.5,7.3,7.9
483,210500,85500,50.6331026,-4.687041885,5.7,6.6,7.3
484,211500,85500,50.63342771,-4.672916003,6,6.8,7.4
485,212500,85500,50.63375111,-4.658789862,6.4,7.1,7.7
486,213500,85500,50.6340728,-4.644663461,6.7,7.4,8
487,214500,85500,50.63439278,-4.630536803,6.9,7.6,8.1
488,215500,85500,50.63471105,-4.61640989,6.6,7.4,7.9
489,216500,85500,50.63502761,-4.602282722,6,6.8,7.4
490,217500,85500,50.63534245,-4.588155301,5.6,6.4,7
491,218500,85500,50.63565559,-4.574027628,5.5,6.3,7
492,219500,85500,50.63596701,-4.559899705,5.7,6.5,7.1
493,220500,85500,50.63627672,-4.545771533,6,6.8,7.3
494,221500,85500,50.63658472,-4.531643113,6.3,6.9,7.4
495,222500,85500,50.63689101,-4.517514446,6,6.8,7.3
496,223500,85500,50.63719558,-4.503385535,6,6.7,7.2
497,224500,85500,50.63749845,-4.489256381,5.5,6.3,6.8
498,225500,85500,50.6377996,-4.475126984,5.6,6.3,6.8
499,226500,85500,50.63809904,-4.460997346,5.3,6.1,6.6
500,227500,85500,50.63839677,-4.446867469,4.9,5.8,6.4
501,228500,85500,50.63869278,-4.432737354,5.3,6.1,6.6
502,229500,85500,50.63898709,-4.418607002,5.7,6.3,6.9
503,230500,85500,50.63927968,-4.404476415,5.6,6.3,6.8
504,231500,85500,50.63957056,-4.390345593,5.4,6.1,6.6
505,232500,85500,50.63985973,-4.37621454,5.1,5.8,6.4
506,233500,85500,50.64014718,-4.362083254,4.9,5.6,6.2
507,234500,85500,50.64043293,-4.347951739,4.3,5.1,5.7
508,204500,84500,50.62213268,-4.771263131,5.1,5.9,6.7
509,205500,84500,50.62246795,-4.757141523,6.8,7.5,8
510,206500,84500,50.62280151,-4.743019646,7.8,8.3,8.6
511,207500,84500,50.62313336,-4.728897502,7.1,7.8,8.2
512,208500,84500,50.6234635,-4.714775094,6.4,7.2,7.8
513,209500,84500,50.62379193,-4.700652422,5.9,6.7,7.4
514,210500,84500,50.62411865,-4.686529487,5.6,6.4,7
515,211500,84500,50.62444366,-4.672406291,5.6,6.4,7.1
516,212500,84500,50.62476695,-4.658282835,5.9,6.8,7.4
517,213500,84500,50.62508854,-4.644159121,6.6,7.3,7.8
518,214500,84500,50.62540842,-4.630035149,6.8,7.5,8
519,215500,84500,50.62572659,-4.615910922,6.9,7.6,8
520,216500,84500,50.62604304,-4.601786441,6.6,7.3,7.8
521,217500,84500,50.62635779,-4.587661707,5.7,6.5,7.2
522,218500,84500,50.62667082,-4.573536721,5.3,6.1,6.8
523,219500,84500,50.62698215,-4.559411485,5.1,6,6.6
524,220500,84500,50.62729176,-4.545286,5.3,6.1,6.8
525,221500,84500,50.62759966,-4.531160268,5.9,6.6,7.1
526,222500,84500,50.62790585,-4.517034289,6.1,6.8,7.3
527,223500,84500,50.62821033,-4.502908066,6,6.7,7.2
528,224500,84500,50.6285131,-4.488781599,5.9,6.6,7.1
529,225500,84500,50.62881415,-4.474654891,5.8,6.5,7
530,226500,84500,50.6291135,-4.460527941,5.6,6.3,6.8
531,227500,84500,50.62941113,-4.446400753,5.4,6.2,6.7
532,228500,84500,50.62970706,-4.432273326,5.5,6.2,6.8
533,229500,84500,50.63000127,-4.418145663,5.7,6.4,6.9
534,230500,84500,50.63029377,-4.404017765,5.5,6.3,6.8
535,231500,84500,50.63058455,-4.389889633,5.3,6,6.6
536,232500,84500,50.63087363,-4.375761268,5.5,6.2,6.7
537,233500,84500,50.63116099,-4.361632673,5.2,5.9,6.4
538,234500,84500,50.63144664,-4.347503847,4.5,5.3,6
539,235500,84500,50.63173058,-4.333374794,4.4,5.2,5.8
540,203500,83500,50.61281247,-4.784853547,4.1,5.1,5.8
541,204500,83500,50.61314934,-4.77073489,6.1,6.9,7.5
542,205500,83500,50.6134845,-4.756615965,7.8,8.3,8.6
543,206500,83500,50.61381796,-4.742496772,7.2,7.8,8.2
544,207500,83500,50.6141497,-4.728377312,5.8,6.7,7.3
545,208500,83500,50.61447974,-4.714257588,5.6,6.4,7.1
546,209500,83500,50.61480806,-4.7001376,5.5,6.3,7
547,210500,83500,50.61513468,-4.686017349,5.3,6.1,6.7
548,211500,83500,50.61545958,-4.671896837,5.4,6.2,6.9
549,212500,83500,50.61578278,-4.657776066,6.1,6.9,7.4
550,213500,83500,50.61610426,-4.643655037,6.6,7.3,7.8
551,214500,83500,50.61642404,-4.629533751,6.6,7.3,7.9
552,215500,83500,50.61674211,-4.615412209,6.8,7.5,8
553,216500,83500,50.61705846,-4.601290413,6.8,7.5,7.9
554,217500,83500,50.61737311,-4.587168364,6.1,6.9,7.5
555,218500,83500,50.61768604,-4.573046064,5.6,6.4,7.1
556,219500,83500,50.61799727,-4.558923514,5.3,6.1,6.8
557,220500,83500,50.61830678,-4.544800715,5.3,6.1,6.7
558,221500,83500,50.61861458,-4.530677669,5.4,6.2,6.8
559,222500,83500,50.61892068,-4.516554377,5.6,6.3,6.8
560,223500,83500,50.61922506,-4.50243084,5.3,6.1,6.7
561,224500,83500,50.61952773,-4.48830706,5.4,6.2,6.7
562,225500,83500,50.61982869,-4.474183038,5.3,6.1,6.7
563,226500,83500,50.62012794,-4.460058776,5.7,6.4,6.9
564,227500,83500,50.62042548,-4.445934275,6,6.7,7.1
565,228500,83500,50.62072131,-4.431809535,5.9,6.7,7.1
566,229500,83500,50.62101543,-4.41768456,6,6.7,7.2
567,230500,83500,50.62130783,-4.403559349,5.8,6.5,7
568,231500,83500,50.62159853,-4.389433905,5.5,6.2,6.7
569,232500,83500,50.62188751,-4.375308228,5.5,6.2,6.7
570,233500,83500,50.62217478,-4.361182321,5.6,6.3,6.8
571,234500,83500,50.62246035,-4.347056184,5.4,6.1,6.6
572,235500,83500,50.62274419,-4.332929818,4.8,5.5,6.1
573,236500,83500,50.62302633,-4.318803226,4.1,4.9,5.6
574,203500,82500,50.60382922,-4.784322893,4.9,5.8,6.6
575,204500,82500,50.60416598,-4.770206919,7.2,7.8,8.2
576,205500,82500,50.60450104,-4.756090675,7.6,8.1,8.4
577,206500,82500,50.60483439,-4.741974165,5.6,6.5,7.2
578,207500,82500,50.60516603,-4.727857388,4.8,5.7,6.4
579,208500,82500,50.60549596,-4.713740346,4.9,5.8,6.5
580,209500,82500,50.60582418,-4.69962304,5.4,6.2,6.8
581,210500,82500,50.60615069,-4.685505472,5.2,6.1,6.7
582,211500,82500,50.60647549,-4.671387644,5.9,6.7,7.2
583,212500,82500,50.60679858,-4.657269556,6.3,7,7.5
584,213500,82500,50.60711997,-4.64315121,6.3,7,7.6
585,214500,82500,50.60743964,-4.629032608,6.6,7.4,7.9
586,215500,82500,50.60775761,-4.61491375,7.1,7.8,8.2
587,216500,82500,50.60807386,-4.600794638,6.8,7.5,8
588,217500,82500,50.60838841,-4.586675273,6.3,7.1,7.7
589,218500,82500,50.60870124,-4.572555657,6.2,6.9,7.5
590,219500,82500,50.60901237,-4.558435792,5.8,6.6,7.2
591,220500,82500,50.60932178,-4.544315678,5.4,6.2,6.8
592,221500,82500,50.60962949,-4.530195316,5.3,6.1,6.7
593,222500,82500,50.60993549,-4.516074709,5,5.9,6.5
594,223500,82500,50.61023977,-4.501953857,4.9,5.7,6.4
595,224500,82500,50.61054235,-4.487832763,5.1,5.9,6.4
596,225500,82500,50.61084321,-4.473711427,5,5.8,6.4
597,226500,82500,50.61114237,-4.45958985,4.8,5.7,6.3
598,227500,82500,50.61143981,-4.445468034,5.3,6.1,6.7
599,228500,82500,50.61173555,-4.431345981,5.9,6.6,7.1
600,229500,82500,50.61202957,-4.417223691,5.8,6.6,7.1
601,230500,82500,50.61232188,-4.403101167,5.6,6.3,6.9
602,231500,82500,50.61261249,-4.388978409,5.5,6.2,6.7
603,232500,82500,50.61290138,-4.374855419,5.3,6,6.6
604,233500,82500,50.61318856,-4.360732198,5.4,6.1,6.6
605,234500,82500,50.61347403,-4.346608748,5.5,6.1,6.6
606,235500,82500,50.61375779,-4.33248507,4.9,5.6,6.2
607,236500,82500,50.61403984,-4.318361165,4,4.8,5.5
608,193500,81500,50.59138543,-4.924910365,5.9,6.5,7.1
609,197500,81500,50.59279013,-4.868466552,5.3,6,6.7
610,198500,81500,50.59313704,-4.854354899,5.1,5.9,6.6
611,199500,81500,50.59348224,-4.84024297,4.6,5.5,6.2
612,200500,81500,50.59382573,-4.826130765,4.3,5.3,6
613,201500,81500,50.59416751,-4.812018285,4.4,5.3,6
614,202500,81500,50.59450758,-4.797905533,5,5.9,6.7
615,203500,81500,50.59484595,-4.78379251,6.8,7.4,7.9
616,204500,81500,50.59518261,-4.769679216,7.6,8,8.3
617,205500,81500,50.59551756,-4.755565653,6.4,7.2,7.7
618,206500,81500,50.5958508,-4.741451823,4.8,5.7,6.4
619,207500,81500,50.59618233,-4.727337727,4.2,5.2,5.9
620,208500,81500,50.59651216,-4.713223367,4.6,5.5,6.2
621,209500,81500,50.59684028,-4.699108743,5.2,6,6.7
622,210500,81500,50.59716668,-4.684993857,5.6,6.4,6.9
623,211500,81500,50.59749138,-4.67087871,6.2,6.9,7.4
624,212500,81500,50.59781437,-4.656763304,5.5,6.4,7
625,213500,81500,50.59813565,-4.64264764,5.5,6.5,7.2
626,214500,81500,50.59845523,-4.62853172,7.1,7.7,8.2
627,215500,81500,50.59877309,-4.614415544,7.3,8,8.4
628,216500,81500,50.59908924,-4.600299115,7.1,7.8,8.2
629,217500,81500,50.59940369,-4.586182433,6.8,7.5,8
630,218500,81500,50.59971643,-4.572065501,6.5,7.2,7.7
631,219500,81500,50.60002745,-4.557948318,6.1,6.9,7.4
632,220500,81500,50.60033677,-4.543830887,5.9,6.6,7.2
633,221500,81500,50.60064438,-4.529713209,5.2,6,6.6
634,222500,81500,50.60095028,-4.515595286,5,5.8,6.4
635,223500,81500,50.60125447,-4.501477118,5.1,5.9,6.5
636,224500,81500,50.60155695,-4.487358707,4.9,5.7,6.3
637,225500,81500,50.60185772,-4.473240055,4.8,5.6,6.2
638,226500,81500,50.60215678,-4.459121163,4.7,5.5,6.2
639,227500,81500,50.60245413,-4.445002031,5,5.8,6.4
640,228500,81500,50.60274977,-4.430882663,5.3,6,6.6
641,229500,81500,50.6030437,-4.416763058,5.3,6.1,6.6
642,230500,81500,50.60333592,-4.402643218,5.6,6.3,6.8
643,231500,81500,50.60362643,-4.388523146,5.2,5.9,6.5
644,232500,81500,50.60391523,-4.374402841,4.9,5.7,6.3
645,233500,81500,50.60420232,-4.360282305,4.8,5.6,6.2
646,234500,81500,50.6044877,-4.346161541,4.9,5.7,6.2
647,235500,81500,50.60477137,-4.332040548,4.9,5.6,6.1
648,236500,81500,50.60505333,-4.317919329,4.1,4.9,5.6
649,192500,80500,50.58204791,-4.93846104,6.1,6.7,7.3
650,193500,80500,50.58240324,-4.92435347,6.3,6.9,7.5
651,194500,80500,50.58275687,-4.910245616,5.6,6.3,7
652,195500,80500,50.58310878,-4.89613748,4.9,5.8,6.5
653,196500,80500,50.58345899,-4.882029064,5.4,6.2,6.8
654,197500,80500,50.5838075,-4.867920367,5.9,6.6,7.2
655,198500,80500,50.58415429,-4.853811393,6,6.7,7.2
656,199500,80500,50.58449938,-4.839702142,5.4,6.2,6.9
657,200500,80500,50.58484276,-4.825592615,5.3,6.1,6.8
658,201500,80500,50.58518444,-4.811482814,5.8,6.6,7.2
659,202500,80500,50.5855244,-4.797372741,7,7.6,8
660,203500,80500,50.58586266,-4.783262397,7.6,8,8.3
661,204500,80500,50.58619921,-4.769151782,6.6,7.3,7.8
662,205500,80500,50.58653406,-4.755040899,5.2,6.1,6.8
663,206500,80500,50.58686719,-4.740929748,4.5,5.4,6.1
664,207500,80500,50.58719862,-4.726818332,4.6,5.4,6.1
665,208500,80500,50.58752834,-4.712706651,5.3,6.1,6.7
666,209500,80500,50.58785636,-4.698594707,5.5,6.3,6.9
667,210500,80500,50.58818266,-4.684482501,5.7,6.5,7
668,211500,80500,50.58850726,-4.670370035,5.7,6.5,7.1
669,212500,80500,50.58883014,-4.65625731,5.6,6.4,7.1
670,213500,80500,50.58915132,-4.642144327,6.3,7.1,7.6
671,214500,80500,50.58947079,-4.628031087,6.9,7.6,8.1
672,215500,80500,50.58978856,-4.613917593,7.3,8,8.4
673,216500,80500,50.59010461,-4.599803845,7.1,7.8,8.3
674,217500,80500,50.59041896,-4.585689845,6.2,7.1,7.7
675,218500,80500,50.59073159,-4.571575593,6.6,7.3,7.8
676,219500,80500,50.59104252,-4.557461093,6.7,7.4,7.8
677,220500,80500,50.59135174,-4.543346344,6.3,7,7.5
678,221500,80500,50.59165925,-4.529231348,5.5,6.3,6.9
679,222500,80500,50.59196505,-4.515116107,5.3,6.1,6.7
680,223500,80500,50.59226915,-4.501000621,5.2,6,6.5
681,224500,80500,50.59257153,-4.486884893,5,5.8,6.4
682,225500,80500,50.5928722,-4.472768924,5.1,5.9,6.4
683,226500,80500,50.59317117,-4.458652714,5.4,6.1,6.7
684,227500,80500,50.59346842,-4.444536266,5.7,6.4,6.9
685,228500,80500,50.59376397,-4.430419581,5.4,6.1,6.7
686,229500,80500,50.59405781,-4.416302659,4.7,5.6,6.3
687,230500,80500,50.59434994,-4.402185503,5.2,5.9,6.5
688,231500,80500,50.59464035,-4.388068114,4.9,5.7,6.3
689,232500,80500,50.59492906,-4.373950493,4.4,5.2,5.9
690,233500,80500,50.59521606,-4.359832642,4.3,5.2,5.8
691,234500,80500,50.59550135,-4.345714561,4.5,5.3,5.9
692,235500,80500,50.59578493,-4.331596253,4.6,5.3,5.9
693,236500,80500,50.5960668,-4.317477718,4.5,5.3,5.9
694,193500,79500,50.57342104,-4.923796859,5.8,6.5,7.1
695,194500,79500,50.57377455,-4.909691681,6.2,6.8,7.4
696,195500,79500,50.57412635,-4.895586221,6.2,6.9,7.4
697,196500,79500,50.57447645,-4.881480481,6.1,6.8,7.3
698,197500,79500,50.57482485,-4.867374461,6.1,6.8,7.3
699,198500,79500,50.57517153,-4.853268163,6.6,7.2,7.6
700,199500,79500,50.57551651,-4.839161589,6.7,7.3,7.7
701,200500,79500,50.57585978,-4.82505474,6.6,7.2,7.7
702,201500,79500,50.57620135,-4.810947616,7,7.6,7.9
703,202500,79500,50.57654121,-4.79684022,7.1,7.7,8
704,203500,79500,50.57687936,-4.782732553,6.5,7.2,7.7
705,204500,79500,50.5772158,-4.768624617,5.6,6.4,7.1
706,205500,79500,50.57755054,-4.754516411,4.9,5.7,6.4
707,206500,79500,50.57788357,-4.740407939,4.3,5.2,6
708,207500,79500,50.57821489,-4.726299201,5.1,5.9,6.5
709,208500,79500,50.57854451,-4.712190199,5.9,6.6,7.1
710,209500,79500,50.57887242,-4.698080934,5.8,6.6,7.1
711,210500,79500,50.57919862,-4.683971407,5.7,6.5,7.1
712,211500,79500,50.57952311,-4.669861619,5.9,6.7,7.3
713,212500,79500,50.5798459,-4.655751573,6.4,7.1,7.6
714,213500,79500,50.58016697,-4.64164127,6.3,7.1,7.6
715,214500,79500,50.58048634,-4.62753071,6.2,7,7.6
716,215500,79500,50.58080401,-4.613419895,6.9,7.7,8.1
717,216500,79500,50.58111996,-4.599308827,6.9,7.6,8
718,217500,79500,50.58143421,-4.585197507,6.1,7,7.6
719,218500,79500,50.58174674,-4.571085936,6.2,7.1,7.6
720,219500,79500,50.58205757,-4.556974115,7,7.6,8
721,220500,79500,50.58236669,-4.542862047,6.2,7,7.5
722,221500,79500,50.58267411,-4.528749732,5.7,6.6,7.2
723,222500,79500,50.58297981,-4.514637172,5.9,6.7,7.2
724,223500,79500,50.58328381,-4.500524367,5.6,6.4,7
725,224500,79500,50.58358609,-4.48641132,5.1,5.9,6.5
726,225500,79500,50.58388667,-4.472298032,5.1,5.8,6.4
727,226500,79500,50.58418554,-4.458184504,5.6,6.3,6.8
728,227500,79500,50.58448271,-4.444070738,5.8,6.5,7
729,228500,79500,50.58477816,-4.429956734,5.4,6.2,6.7
730,229500,79500,50.5850719,-4.415842495,4.8,5.7,6.3
731,230500,79500,50.58536394,-4.401728021,5,5.7,6.3
732,231500,79500,50.58565426,-4.387613314,5.3,6,6.5
733,232500,79500,50.58594288,-4.373498376,4.6,5.4,6
734,233500,79500,50.58622979,-4.359383207,4.2,5.1,5.8
735,234500,79500,50.58651498,-4.345267809,4.3,5.1,5.7
736,235500,79500,50.58679847,-4.331152184,4.1,4.9,5.6
737,236500,79500,50.58708025,-4.317036332,4.7,5.4,6
738,190500,78500,50.56336838,-4.965546336,5.7,6.4,7
739,191500,78500,50.5637269,-4.951444686,5.5,6.2,6.8
740,192500,78500,50.56408371,-4.937342751,5.4,6.1,6.8
741,193500,78500,50.56443881,-4.923240531,5.7,6.4,7
742,194500,78500,50.56479221,-4.909138028,6,6.6,7.3
743,195500,78500,50.56514391,-4.895035243,6,6.7,7.2
744,196500,78500,50.56549389,-4.880932177,6.1,6.8,7.3
745,197500,78500,50.56584218,-4.866828833,6,6.7,7.3
746,198500,78500,50.56618875,-4.85272521,6.2,6.8,7.4
747,199500,78500,50.56653362,-4.838621312,6.5,7.1,7.6
748,200500,78500,50.56687678,-4.824517138,6.5,7.1,7.5
749,201500,78500,50.56721824,-4.81041269,6.1,6.8,7.3
750,202500,78500,50.56755799,-4.796307971,5.8,6.5,7.1
751,203500,78500,50.56789604,-4.78220298,5.8,6.5,7.1
752,204500,78500,50.56823237,-4.76809772,5.6,6.2,6.9
753,205500,78500,50.56856701,-4.753992191,4.9,5.7,6.4
754,206500,78500,50.56889993,-4.739886396,4.5,5.4,6.1
755,207500,78500,50.56923115,-4.725780335,5.3,6.1,6.6
756,208500,78500,50.56956066,-4.71167401,5.5,6.2,6.8
757,209500,78500,50.56988846,-4.697567422,5.6,6.4,7
758,210500,78500,50.57021456,-4.683460572,5.8,6.6,7.2
759,211500,78500,50.57053895,-4.669353463,6.5,7.2,7.6
760,212500,78500,50.57086163,-4.655246094,6.4,7.1,7.6
761,213500,78500,50.57118261,-4.641138469,5.9,6.8,7.4
762,214500,78500,50.57150188,-4.627030587,6.2,7,7.5
763,215500,78500,50.57181944,-4.612922451,6.4,7.2,7.7
764,216500,78500,50.57213529,-4.598814061,6.6,7.4,7.9
765,217500,78500,50.57244944,-4.58470542,6.5,7.3,7.8
766,218500,78500,50.57276188,-4.570596528,5.7,6.6,7.2
767,219500,78500,50.57307261,-4.556487386,6.3,7,7.6
768,220500,78500,50.57338163,-4.542377997,6.5,7.2,7.7
769,221500,78500,50.57368894,-4.528268361,6.3,7.1,7.6
770,222500,78500,50.57399455,-4.514158481,6.8,7.4,7.8
771,223500,78500,50.57429845,-4.500048356,6.7,7.3,7.8
772,224500,78500,50.57460064,-4.485937989,5.7,6.5,7
773,225500,78500,50.57490113,-4.471827381,4.6,5.4,6.1
774,226500,78500,50.5751999,-4.457716533,4.5,5.4,6.1
775,227500,78500,50.57549697,-4.443605447,5.3,6,6.6
776,228500,78500,50.57579233,-4.429494124,5.7,6.4,6.9
777,229500,78500,50.57608598,-4.415382565,5.2,6,6.5
778,230500,78500,50.57637792,-4.401270772,4.9,5.7,6.3
779,231500,78500,50.57666815,-4.387158746,5.3,6,6.5
780,232500,78500,50.57695668,-4.373046489,5.1,5.8,6.4
781,233500,78500,50.57724349,-4.358934001,4.9,5.6,6.2
782,234500,78500,50.5775286,-4.344821285,4.7,5.5,6
783,235500,78500,50.577812,-4.330708341,4.4,5.2,5.8
784,236500,78500,50.57809369,-4.316595171,4.4,5.1,5.7
785,189500,77500,50.55402637,-4.979080963,5.8,6.5,7.1
786,190500,77500,50.55438648,-4.964982273,6.1,6.7,7.3
787,191500,77500,50.55474488,-4.950883296,5.5,6.2,6.9
788,192500,77500,50.55510158,-4.936784033,5.4,6.1,6.8
789,193500,77500,50.55545657,-4.922684486,5.7,6.4,7
790,194500,77500,50.55580986,-4.908584656,5.8,6.5,7.1
791,195500,77500,50.55616144,-4.894484545,5.7,6.4,7
792,196500,77500,50.55651132,-4.880384153,6.1,6.7,7.3
793,197500,77500,50.55685949,-4.866283482,6,6.7,7.2
794,198500,77500,50.55720595,-4.852182534,5.3,6.1,6.7
795,199500,77500,50.55755071,-4.838081309,4.8,5.7,6.4
796,200500,77500,50.55789377,-4.82397981,5.1,5.9,6.5
797,201500,77500,50.55823512,-4.809878037,5,5.8,6.4
798,202500,77500,50.55857476,-4.795775992,4.7,5.5,6.3
799,203500,77500,50.5589127,-4.781673676,5.2,5.9,6.6
800,204500,77500,50.55924893,-4.767571091,5.5,6.2,6.8
801,205500,77500,50.55958345,-4.753468238,5.3,6,6.6
802,206500,77500,50.55991627,-4.739365118,5.5,6.2,6.7
803,207500,77500,50.56024738,-4.725261732,5.4,6.1,6.6
804,208500,77500,50.56057679,-4.711158083,4.8,5.7,6.4
805,209500,77500,50.56090449,-4.697054171,5.6,6.4,6.9
806,210500,77500,50.56123048,-4.682949998,6.1,6.9,7.4
807,211500,77500,50.56155477,-4.668845565,6.4,7.1,7.6
808,212500,77500,50.56187735,-4.654740873,6.1,6.9,7.4
809,213500,77500,50.56219822,-4.640635924,5.9,6.7,7.3
810,214500,77500,50.56251739,-4.626530719,5.8,6.7,7.3
811,215500,77500,50.56283485,-4.61242526,6.2,7,7.5
812,216500,77500,50.5631506,-4.598319547,6.7,7.4,7.8
813,217500,77500,50.56346465,-4.584213583,6.3,7.1,7.6
814,218500,77500,50.56377699,-4.570107369,5.3,6.2,6.9
815,219500,77500,50.56408762,-4.556000905,5.5,6.4,7.1
816,220500,77500,50.56439655,-4.541894194,6.6,7.3,7.8
817,221500,77500,50.56470376,-4.527787236,6.7,7.4,7.8
818,222500,77500,50.56500928,-4.513680033,6.4,7.2,7.7
819,223500,77500,50.56531308,-4.499572587,6.8,7.4,7.8
820,224500,77500,50.56561517,-4.485464898,6.2,7,7.4
821,225500,77500,50.56591556,-4.471356969,4.4,5.4,6.1
822,226500,77500,50.56621424,-4.4572488,4.2,5.1,5.8
823,227500,77500,50.56651121,-4.443140393,5.3,6,6.6
824,228500,77500,50.56680648,-4.429031749,5.8,6.4,6.9
825,229500,77500,50.56710004,-4.41492287,5.6,6.3,6.8
826,230500,77500,50.56739189,-4.400813756,4.9,5.7,6.3
827,231500,77500,50.56768203,-4.38670441,4.4,5.3,6
828,232500,77500,50.56797046,-4.372594832,4.8,5.5,6.1
829,233500,77500,50.56825719,-4.358485025,4.8,5.6,6.1
830,234500,77500,50.5685422,-4.344374988,4.6,5.4,6
831,235500,77500,50.56882551,-4.330264725,4.4,5.2,5.8
832,236500,77500,50.56910711,-4.316154235,4.2,5.1,5.7
833,237500,77500,50.56938701,-4.302043521,4.3,5.1,5.8
834,238500,77500,50.56966519,-4.287932584,4.3,5,5.6
835,184500,76500,50.54321903,-5.048990258,6.1,6.8,7.4
836,185500,76500,50.54358755,-5.034895694,6.3,6.9,7.5
837,186500,76500,50.54395436,-5.020800837,5.7,6.4,7.1
838,187500,76500,50.54431946,-5.006705686,5.2,5.9,6.7
839,189500,76500,50.54504456,-4.978514515,6.1,6.7,7.3
840,190500,76500,50.54540456,-4.964418496,6.4,6.9,7.5
841,191500,76500,50.54576284,-4.950322191,5.6,6.3,6.9
842,192500,76500,50.54611943,-4.9362256,5.2,5.9,6.6
843,193500,76500,50.54647431,-4.922128724,5.5,6.1,6.8
844,194500,76500,50.54682748,-4.908031566,5.8,6.4,7
845,195500,76500,50.54717895,-4.893934127,5.9,6.5,7.1
